pit_id,region,date,time,latitude,longitude,paired,species,stride_pattern,age_class,surface_temp,avg_tuna,avg_track_depth,avg_dens_0_10,avg_dens_0_20,avg_dens_0_30,track_length,track_width,avg_hh_0_10,avg_hh_0_20,avg_hh_0_30,avg_hh_0_40,avg_hh_0_50,ice_top_10,ice_top_20,ice_top_30,ice_top_40,ice_top_50,total_ice_10,total_ice_20,total_ice_30,total_ice_40,total_ice_50,vegetation_type
LR-0203-C-COY-02-MV,MV,2/3/22,11:12,48.45102,-120.0685,LR-0203-C-COY,Coyote,Trot,Adult,-6.5,4,3.5,293.5,280.25,280,6,5.5,3.6,2.3,2.433333333,2.325,2.244897959,1,1,1,1,1,5,5,5,5,5,Tundra
LR-0203-C-COY-03-MV,MV,2/3/22,11:40,48.45118,-120.06856,LR-0203-C-COY,Coyote,Trot,Adult,-5,3.25,3,230,266.75,255.3333333,6.5,5.5,2.6,2,2.166666667,1.875,2.11627907,1,1,1,1,1,4,4,4,4,4,Tundra
LR-0203-B-COY-01-MV,MV,2/3/22,9:58,48.4512,-120.06862,LR-0203-B-COY,Coyote,Trot,Adult,-7.5,3,3.666666667,228.5,266,261.8333333,6,5.5,2.2,1.6,1.533333333,1.825,2,0,0,0,0,0,0,0,0,0,0,Tundra
LR-0203-B-COY-02-MV,MV,2/3/22,10:19,48.4512,-120.06862,LR-0203-B-COY,Coyote,Trot,Adult,-7.5,3.25,4,318,302,298,6.5,5,2.9,2.55,2.633333333,2.4,2.282608696,0,0,0,0,0,0,0,0,0,0,Tundra
LR-0203-A-COY-01-MV,MV,2/3/22,8:37,48.45033,-120.07633,LR-0203-A-COY,Coyote,Trot,Adult,-8,5,14,235.5,250.75,260.6666667,6,6,2.6,2.3,2.466666667,2.35,2.28,0,0,0,0,0,0,0,0,0,0,Tundra
LR-0203-A-COY-02-MV,MV,2/3/22,8:52,48.45033,-120.07689,LR-0203-A-COY,Coyote,Walk,Adult,-8,3.25,3.166666667,255.5,260.25,275.3333333,6.5,6,2.1,1.65,1.7,1.825,1.66,0,0,0,0,0,0,0,0,0,0,Tundra
LR-0203-A-COY-03-MV,MV,2/3/22,9:21,48.45033,-120.07689,LR-0203-A-COY,Coyote,Trot,Adult,-8,4.25,4.333333333,234.5,245.5,268.6666667,6.5,6,2.3,2.15,2.4,2.25,1.94,0,0,0,0,0,0,0,0,0,0,Tundra
PR-0203-A-MOO-01-DENA,DENA,2/3/22,11:55,63.71194,-149.16656,PR-0203-A-MOO,Moose,Walk,Unknown,-13.5,10.25,29.16666667,139.5,174.5,225.3333333,16,13,1,1.1,1.4,2.225,2.48,0,0,0,1,1,0,0,0,9,11,Open Forest
PR-0203-A-MOO-02-DENA,DENA,2/3/22,12:20,63.71196,-149.16666,PR-0203-A-MOO,Moose,Walk,Unknown,-12,9,25.16666667,162.5,207.5,228.1666667,14,12.5,1,1.35,1.3,1.525,2.1,0,0,0,1,1,0,0,0,2,10,Open Forest
MR-0204-B-WLF-01-DENA,DENA,2/4/22,14:05,63.83301,-149.18372,MR-0204-B-WLF,Wolf,Walk,Adult,-14.5,5.25,9.333333333,218.5,302,319.5,10,7.5,1.2,2.45,2.166666667,2.25,2.466666667,0,1,1,1,1,0,3,4,4,4,Tundra
MR-0204-B-WLF-02-DENA,DENA,2/4/22,14:15,63.83319,-149.18385,MR-0204-B-WLF,Wolf,Walk,Adult,-13,3.5,5,250,251.25,251.25,10,9,2.4,2.6,3.047619048,3.047619048,3.047619048,1,1,1,1,1,3,3,3,3,3,Tundra
MR-0204-A-BOU-01-DENA,DENA,2/4/22,13:05,63.83768,-149.20096,No,Caribou,Walk,Adult,-16,4.75,5.5,296,331.5,319.1666667,14,13,2.5,3,2.766666667,3.15,3.16,0,0,0,1,1,0,0,0,5,9,Tundra
BC-0205-F-BOB-01-MV,MV,2/5/22,14:53,48.60236,-120.09471,BC-0205-F-BOB,Bobcat,Trot,Adult,-1,3.75,4,241.5,255.75,253.1666667,5,5,3.3,2.8,2.666666667,2.325,2.238095238,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-F-BOB-02-MV,MV,2/5/22,15:10,48.60236,-120.09471,BC-0205-F-BOB,Bobcat,Trot,Adult,-1,3,3,237.5,253.75,250.6666667,5,5,3.3,2.65,2.233333333,2.5,2.5,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-F-BOB-03-MV,MV,2/5/22,15:38,48.60236,-120.09471,BC-0205-F-BOB,Bobcat,Trot,Adult,-1,2.75,3.333333333,229,244.25,245.3333333,6,5.5,3.3,2.15,2.266666667,2.2,2.217391304,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-D-DR-01-MV,MV,2/5/22,13:17,48.5901,-120.10826,No,Deer,Walk,Adult,-1,4.75,21.33333333,193.5,218.5,226.3333333,8,7,2.2,2.1,2.066666667,2.222222222,2.222222222,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-E-DR-01-MV,MV,2/5/22,14:10,48.5901,-120.10826,No,Deer,Walk,Adult,-0.5,8.5,23.33333333,196.5,215.25,230.8333333,10,6,1.7,1.45,1.566666667,1.625,1.863636364,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-C-DR-01-MV,MV,2/5/22,12:20,48.58712,-120.11423,No,Deer,Walk,Adult,-1,5.75,23.66666667,221.5,247.75,258.8333333,7,5,1.8,1.4,1.633333333,1.55,1.651162791,0,0,0,0,0,0,0,0,0,0,Road
BC-0205-A-DR-01-MV,MV,2/5/22,10:41,48.587,-120.12115,BC-0205-A-DR,Deer,Trot,Unknown,-1,5.75,20.33333333,218.5,241.75,237.6666667,9,7.5,2,1.75,1.5,1.515151515,1.515151515,0,0,0,0,0,0,0,0,0,0,Open Forest
BC-0205-A-DR-02-MV,MV,2/5/22,11:03,48.587,-120.12115,BC-0205-A-DR,Deer,Trot,Unknown,-0.5,5.5,20,222.5,233.5,234.3333333,7,5,2.5,2.4,2.3,2.333333333,2.333333333,0,0,0,0,0,0,0,0,0,0,Open Forest
BC-0205-B-DR-01-MV,MV,2/5/22,11:29,48.58724,-120.12206,BC-0205-B-DR,Deer,Walk,Unknown,-1,6.25,26.33333333,191.5,227.75,238.6666667,8,6,1.9,1.8,2.133333333,2.179487179,2.41025641,0,0,0,0,0,0,0,0,0,0,Open Forest
BC-0205-B-DR-02-MV,MV,2/5/22,11:50,48.58724,-120.12206,BC-0205-B-DR,Deer,Trot,Unknown,0,7.5,18.33333333,227,238.25,238.25,8,6.5,2.6,2.15,1.9,1.9,1.9,0,0,0,0,0,0,0,0,0,0,Open Forest
SS-0207-A-MOO-03-MV,MV,2/7/22,13:53,48.30312,-119.91766,SS-0207-A-MOO,Moose,Walk,Adult,1,6.25,35.33333333,281,268,284.8333333,-9999,-9999,3,2.5,2.566666667,2.175,1.94,0,0,0,0,0,0,0,0,0,0,Road
SS-0207-A-MOO-02-MV,MV,2/7/22,13:27,48.30298,-119.91801,SS-0207-A-MOO,Moose,Walk,Adult,0,8.75,30,223.5,238.75,237.1666667,10,9,2.1,2.25,2.033333333,1.775,2,0,0,0,0,0,0,0,0,0,0,Road
SS-0207-A-MOO-01-MV,MV,2/7/22,12:58,48.30299,-119.91809,SS-0207-A-MOO,Moose,Walk,Adult,1,8.5,36.33333333,232,229.5,245.1666667,13,10,2.6,2.4,2.433333333,2.1,1.916666667,0,0,0,0,0,0,0,0,0,0,Road
ST-0207-C-MOO-02-DENA,DENA,2/7/22,15:55,63.88467,-149.27612,ST-0207-C-MOO,Moose,Walk,Adult,-28,8,37.33333333,153.5,228.75,248,16,14,1.4,2.6,2.066666667,1.95,2.16,0,0,0,0,0,0,0,0,0,0,Shrub
ST-0207-C-MOO-01-DENA,DENA,2/7/22,15:52,63.88461,-149.27617,ST-0207-C-MOO,Moose,Walk,Adult,-29,9.5,40,111,182.5,219.1666667,14,12,1.1,2.25,1.933333333,2,2.08,0,0,0,0,0,0,0,0,0,0,Shrub
PG-0207-A-COY-02-DENA,DENA,2/7/22,10:50,63.89961,-149.34349,PG-0207-A-COY,Coyote,Walk,Adult,-27,8.5,7.833333333,165.5,202.25,230.3333333,7.5,6,1,1.9,2.1,2.225,2.3,0,1,1,1,1,0,3,3,3,3,Tundra
PG-0207-A-COY-01-DENA,DENA,2/7/22,10:45,63.89972,-149.34352,PG-0207-A-COY,Coyote,Walk,Adult,-23,8.75,8.166666667,109.5,228,238,9,7,1.2,2.3,1.966666667,2.025,2.2,0,0,0,0,0,0,0,0,0,0,Open Forest
ST-0207-A-WLF-02-DENA,DENA,2/7/22,14:50,63.90246,-149.44901,ST-0207-A-WLF,Wolf,Trot,Adult,-27,16.25,20,107,150.75,175.8333333,12,10,1,1,1.133333333,1.225,1.18,0,0,0,0,0,0,0,0,0,0,Open Forest
ST-0207-A-WLF-01-DENA,DENA,2/7/22,14:27,63.90243,-149.44907,ST-0207-A-WLF,Wolf,Trot,Adult,-25,14,17.66666667,91.5,137.75,178.6666667,11,10,1,1,1.2,1.2,1.38,0,0,0,0,0,0,0,0,0,0,Open Forest
TR-0208-B-COY-01-MV,MV,2/8/22,11:14,48.35157,-120.37887,No,Coyote,Walk,Adult,0,1.75,1.166666667,223.5,238.25,257.6666667,6.6,6,2.2,1.6,1.7,1.975,2.08,1,1,1,1,1,2,2,2,2,2,Road
TR-0208-D-BOB-01-MV,MV,2/8/22,14:38,48.39176,-120.45568,No,Bobcat,Trot,Adult,-1,3,3.166666667,271,270.25,279.5,5,5,2.7,2.35,2.233333333,2.35,2.48,1,1,1,1,1,2,2,2,2,2,Road
TR-0208-A-BOB-02-MV,MV,2/8/22,11:37,48.35153,-120.7914,No,Bobcat,Walk,Adult,-1.5,0.75,1,278,280.25,286.1666667,4.5,4.5,1.6,1.7,1.8,2,2.2,1,1,1,1,1,1,1,1,1,1,Road
DC-0208-B-WLF-02-DENA,DENA,2/8/22,14:46,63.82081,-149.15063,DC-0208-B-WLF,Wolf,Walk,Adult,-22,16,13.66666667,82.5,135.5,169.6666667,11,10,1,1,1.066666667,1.4,1.86,0,0,0,0,0,0,0,0,0,0,Open Forest
DC-0208-B-WLF-01-DENA,DENA,2/8/22,14:42,63.82078,-149.15071,DC-0208-B-WLF,Wolf,Walk,Adult,-22,12.75,13,90.5,147.5,177.6666667,9,8,1,1.6,2.066666667,2.2,2.16,0,0,0,0,0,0,0,0,0,0,Open Forest
DC-0208-A-MOO-02-DENA,DENA,2/8/22,13:55,63.8198,-149.16368,DC-0208-A-MOO,Moose,Walk,Unknown,-21,10.75,25.5,115,174.75,201.8333333,15,12,1,1.7,1.8,2.025,2.069767442,0,0,0,0,0,0,0,0,0,0,Open Forest
DC-0208-A-MOO-01-DENA,DENA,2/8/22,13:56,63.81984,-149.16376,DC-0208-A-MOO,Moose,Walk,Unknown,-23,11.75,27.33333333,112,181.5,206,16,14,1,1,1.4,1.55,1.9375,0,0,0,0,0,0,0,0,0,0,Open Forest
ST-0208-A-MOO-01-DENA,DENA,2/8/22,10:43,63.88186,-149.26517,ST-0208-A-MOO,Moose,Walk,Unknown,-25,10.75,42.33333333,105.5,177.25,200.1666667,16,10,1,1.4,1.666666667,1.875,2.1,0,0,0,0,0,0,0,0,0,0,Road
ST-0208-A-MOO-02-DENA,DENA,2/8/22,10:50,63.88203,-149.26518,ST-0208-A-MOO,Moose,Walk,Unknown,-25,12.75,53.66666667,104.5,171.75,206.6666667,13,11,1,1.3,1.733333333,1.775,1.76,0,0,0,0,0,0,0,0,0,0,Road
BC-0209-A-BOB-02-MV,MV,2/9/22,11:08,48.61921,-120.1511,No,Bobcat,Walk,Adult,-1,3.75,9.333333333,232.5,257.75,262.1666667,5.5,5.5,1.9,1.65,1.933333333,1.95,2.086956522,0,0,0,0,0,0,0,0,0,0,Road
BC-0209-A-BOB-01-MV,MV,2/9/22,9:59,48.625378,-120.151659,No,Bobcat,Walk,Adult,-4,3.75,9.5,227.5,241.75,248.5,5.5,5.5,2.3,2.15,1.866666667,1.736842105,1.868421053,0,0,0,0,0,0,0,0,0,0,Road
TL-0209-A-MOO-02-DENA,DENA,2/9/22,13:08,63.72588,-148.91544,TL-0209-A-MOO,Moose,Walk,Adult,-20,14.5,37.66666667,69.5,123,156,14.5,11,1,1.25,1.5,1.725,1.78,0,0,0,0,0,0,0,0,0,0,Dense Forest
TL-0209-A-MOO-01-DENA,DENA,2/9/22,13:04,63.72953,-148.91545,TL-0209-A-MOO,Moose,Walk,Adult,-21,14,41,69.5,132.25,167,14,12,1,1.15,1.433333333,1.625,1.92,0,0,0,0,0,0,0,0,0,0,Dense Forest
TL-0209-B-MOO-03-DENA,DENA,2/9/22,14:01,63.72592,-148.9203,TL-0209-B-MOO,Moose,Walk,Unknown,-21,9,33.33333333,91,162.25,191.3333333,14,12,1,2.05,2.266666667,2.25,2.52,0,0,0,0,0,0,0,0,0,0,Dense Forest
TL-0209-B-MOO-04-DENA,DENA,2/9/22,13:58,63.72589,-148.9205,TL-0209-B-MOO,Moose,Walk,Unknown,-20,15.25,39.33333333,71.5,122,166.1666667,14,11,1,1.3,1.566666667,1.675,1.78,0,0,0,0,0,0,0,0,0,0,Dense Forest
GC-0210-A-COY-03-MV,MV,2/10/22,10:11,48.65605,-120.33199,GC-0210-A-COY,Coyote,Walk,Adult,-1,3,7.5,273.5,274,286.3333333,6.5,6,2.8,2.65,2.566666667,2.675,2.74,1,1,1,1,1,1,1,1,1,1,Open Forest
GC-0210-B-COY-01-MV,MV,2/10/22,10:32,48.65614,-120.33203,GC-0210-B-COY,Coyote,Walk,Adult,-1,3.75,15.16666667,245.5,246,257.3333333,7,6,2.8,2.4,2.433333333,2.575,2.66,1,1,1,1,1,1,1,1,1,1,Dense Forest
GC-0210-B-COY-03-MV,MV,2/10/22,11:21,48.65588,-120.33225,GC-0210-B-COY,Coyote,Walk,Adult,-1,3.25,10.33333333,232,247.75,268.6666667,6.5,7,3.2,2.75,2.533333333,2.65,2.72,1,1,1,1,1,2,3,3,3,3,Open Forest
GC-0210-A-COY-02-MV,MV,2/10/22,9:40,48.65608,-120.33227,GC-0210-A-COY,Coyote,Walk,Adult,0,3.5,11.83333333,245.5,253.5,279.8333333,6.5,5,2.9,2.4,2.333333333,2.5,2.6,1,1,1,1,1,2,2,2,2,2,Road
GC-0210-B-COY-02-MV,MV,2/10/22,10:58,48.65595,-120.33236,GC-0210-B-COY,Coyote,Walk,Adult,-1,3.25,6.5,248,268,287.5,6.5,5.5,2.5,2.8,2.866666667,2.9,2.92,1,1,1,1,1,1,1,1,1,1,Dense Forest
GC-0210-A-COY-01-MV,MV,2/10/22,9:03,48.65619,-120.33245,GC-0210-A-COY,Coyote,Walk,Adult,-2,3,11.66666667,236,244,263.5,6.5,5,2.1,2.05,2.233333333,2.425,2.46,1,1,1,1,1,1,1,1,1,1,Road
ST-0210-A-BOU-01-DENA,DENA,2/10/22,12:49,63.91132,-149.25687,ST-0210-A-BOU,Caribou,Walk,Adult,-27.5,8,24.16666667,117.5,231,232,14,13,1,2.05,2.233333333,2.4,2.64,0,0,1,1,1,0,0,2,2,5,Tundra
ST-0210-A-BOU-02-DENA,DENA,2/10/22,12:47,63.91138,-149.25691,ST-0210-A-BOU,Caribou,Walk,Adult,-26.5,7.5,26.83333333,143,191.5,236.3333333,15,12,1.6,2,2.1,2.55,2.72,0,0,1,1,1,0,0,1,7,9,Tundra
ST-0210-B-BOU-03-DENA,DENA,2/10/22,1:30,63.91691,-149.26857,ST-0210-B-BOU,Caribou,Walk,Adult,-25,11.5,35.66666667,87.5,140,178.3333333,15,14,1,1,1.166666667,1.45,1.76,0,0,0,1,1,0,0,0,1,1,Open Forest
ST-0210-B-BOU-04-DENA,DENA,2/10/22,1:35,63.917,-149.26874,ST-0210-B-BOU,Caribou,Walk,Adult,-26,12.25,38.33333333,93,147.5,186,15,14,1,1.4,1.533333333,1.7,1.86,0,0,0,1,1,0,0,0,1,1,Open Forest
SS-02011-A-COY-01-MV,MV,2/11/22,10:19,48.31777,-119.90652,No,Coyote,Walk,Adult,-3,0,10.5,247,272.75,273,6,5,2.5,2.15,1.866666667,1.65,1.651162791,0,0,0,0,0,0,0,0,0,0,Road
SS-02011-C-COY-01-MV,MV,2/11/22,12:07,48.31566,-119.91783,SS-02011-C-CO,Coyote,Walk,Adult,2,0.5,2.5,405,348,330.8333333,7,6.5,4,3.3,2.766666667,2.325,2.465116279,0,0,0,0,0,0,0,0,0,0,Road
SS-02011-C-COY-02-MV,MV,2/11/22,12:48,48.31566,-119.91783,SS-02011-C-CO,Coyote,Walk,Adult,-0.5,1.5,3.333333333,405,399.25,383,6.5,6,3.4,3.2,2.833333333,2.6,2.28,0,0,0,0,0,0,0,0,0,0,Road
SS-02011-B-COY-01-MV,MV,2/11/22,11:50,48.31555,-119.91795,SS-02011-B-CO,Coyote,Walk,Adult,1,0.75,4.333333333,378.5,354.75,363,6,6.5,4,3.7,3.466666667,3.35,3.14,0,0,0,0,0,0,0,0,0,0,Road
SS-02011-B-COY-02-MV,MV,2/11/22,12:28,48.31555,-119.91795,SS-02011-B-CO,Coyote,Walk,Adult,0,1.25,4.833333333,418,428.25,420.3333333,6.5,6,2.7,2.85,2.666666667,2.55,2.65,0,0,0,0,0,0,0,0,0,0,Road
ST-0211-A-MOO-01-DENA,DENA,2/11/22,9:55,63.90005,-149.2084,No,Moose-Juv,Walk,Juvenile,-29,12,25.83333333,128,189.25,200,10,10,1,1.2,1.133333333,1.15,1.47826087,0,0,0,0,0,0,0,0,0,0,Riparian
ST-0211-B-MOO-03-DENA,DENA,2/11/22,10:24,63.90011,-149.21136,ST-0211-B-MOO,Moose-Juv,Walk,Juvenile,-28,12,31,114.5,179.75,197,12,10,1,1.1,1.566666667,1.575,1.86,0,0,0,0,1,0,0,0,0,2,Riparian
ST-0211-B-MOO-02-DENA,DENA,2/11/22,10:15,63.90004,-149.2114,ST-0211-B-MOO,Moose-Juv,Walk,Juvenile,-27.5,12.25,27.16666667,147.5,251.25,256.1666667,12,10,1,2,1.966666667,1.967741935,1.967741935,0,0,0,0,0,0,0,0,0,0,Riparian
ST-0211-C-MOO-05-DENA,DENA,2/11/22,11:27,63.89708,-149.22606,ST-0211-C-MOO,Moose-Juv,Walk,Juvenile,-22,8.75,29,151.5,216.25,248,10,10,1,2.1,2.133333333,2.15,2.32,1,1,1,1,1,0,4,4,4,4,Tundra
ST-0211-C-MOO-04-DENA,DENA,2/11/22,11:14,63.89707,-149.22636,ST-0211-C-MOO,Moose-Juv,Walk,Juvenile,-23,9.25,31.66666667,145,194.75,218.1666667,11,10,1,1.6,2.133333333,2.325,2.32,0,0,1,1,1,0,0,0,3,3,Tundra
ST-0211-G-BOU-07-DENA,DENA,2/11/22,16:01,63.86834,-149.22873,ST-0211-G-BOU,Caribou,Walk,Adult,-20,7.25,12.5,197,273.75,305,14,12,1.4,2.55,2.8,2.7,2.86,1,1,1,1,1,0,5,5,5,10,Tundra
ST-0211-G-BOU-08-DENA,DENA,2/11/22,16:03,63.86629,-149.22873,ST-0211-G-BOU,Caribou,Walk,Adult,-22,7.5,21,202,263.5,293.8333333,13,13,1.8,2.55,3.033333333,3.225,3.34,0,0,1,1,1,0,0,5,11,15,Tundra
ST-0211-F-BOU-06-DENA,DENA,2/11/22,15:25,63.9028,-149.24986,ST-0211-F-BOU,Caribou,Walk,Adult,-24.5,7.5,11.83333333,201,288.25,283.8333333,12,12,1.3,2.9,2.733333333,2.65,2.84,0,1,1,1,1,0,8,8,8,10,Tundra
ST-0211-F-BOU-05-DENA,DENA,2/11/22,15:23,63.90273,-149.24989,ST-0211-F-BOU,Caribou,Walk,Adult,-22,6.25,23,204.5,240.25,259.8333333,14,12,1.4,2.25,2.366666667,2.425,2.62,0,0,0,1,1,0,0,0,2,4,Tundra
ST-0211-D-BOU-02-DENA,DENA,2/11/22,12:35,63.92054,-149.27075,ST-0211-D-BOU,Caribou,Walk,Adult,-22,11.5,35,111,153.75,183.6666667,13,11,1,1.25,1.5,1.725,1.92,0,0,0,0,0,0,0,0,0,0,Open Forest
ST-0211-D-BOU-01-DENA,DENA,2/11/22,12:34,63.92058,-149.27078,ST-0211-D-BOU,Caribou,Walk,Adult,-22,12,37.33333333,109,153.25,187.6666667,14,13,1,1.3,1.566666667,1.775,1.94,0,0,0,1,1,0,0,0,1,1,Open Forest
ST-0211-E-BOU-04-DENA,DENA,2/11/22,14:04,63.91116,-149.27182,ST-0211-E-BOU,Caribou,Walk,Adult,-25,7.75,29.66666667,150,207.5,226,14,13,1.4,1.9,1.8,1.8,2.2,0,0,0,0,1,0,0,0,0,4,Tundra
ST-0211-E-BOU-03-DENA,DENA,2/11/22,14:02,63.91111,-149.27199,ST-0211-E-BOU,Caribou,Walk,Adult,-22,4.75,6,242.5,306,295,11,12,2.6,3.8,4,3.5,3.44,1,1,1,1,1,4,14,22,22,26,Tundra
BC-0213-A-DR-01-MV,MV,2/13/22,10:21,48.58854,-120.12893,No,Deer,Walk,Adult,-6,0.5,30.66666667,233.5,246.5,250.5,7,5,1.9,1.75,1.666666667,1.5,1.608695652,0,0,0,0,0,0,0,0,0,0,Road
RC-0214-A-SHP-01-DENA,DENA,2/14/22,12:17,63.74054,-149.01123,RC-0214-A-SHP,Sheep,Walk,Adult,-15,0,0,390,390,390,6,5,5,3.8,3.304347826,3.304347826,3.304347826,1,1,1,1,1,10,11,11,11,11,Rocky
RC-0214-C-SHP-06-DENA,DENA,2/14/22,13:14,63.74151,-149.01134,RC-0214-C-SHP,Sheep,Walk,Adult,-14,2,6.5,301.5,301.5,301.5,6.5,5,3.1,3.529411765,3.529411765,3.529411765,3.529411765,0,1,1,1,1,0,5,5,5,5,Rocky
RC-0214-C-SHP-05-DENA,DENA,2/14/22,13:10,63.74142,-149.01135,RC-0214-C-SHP,Sheep,Walk,Adult,-15,0,8.5,315.5,315.5,315.5,8.5,5,2.3,1.75,1.75,1.75,1.75,1,1,1,1,1,2,2,2,2,2,Rocky
RC-0214-B-SHP-04-DENA,DENA,2/14/22,12:49,63.74102,-149.01141,RC-0214-B-SHP,Sheep,Walk,Adult,-14,1.5,11.16666667,280.5,282.25,282.25,6,5,2.1,2.7,2.8,3.533333333,3.533333333,0,0,0,0,0,0,0,0,0,0,Rocky
RC-0214-A-SHP-02-DENA,DENA,2/14/22,12:15,63.7406,-149.01144,RC-0214-A-SHP,Sheep,Walk,Adult,-14,0,0.166666667,296,330.5,299.8333333,8,5,2.8,3.6,3.428571429,3.857142857,3.857142857,1,1,1,1,1,0,5,5,5,5,Rocky
RC-0214-B-SHP-03-DENA,DENA,2/14/22,12:57,63.74096,-149.01166,RC-0214-B-SHP,Sheep,Walk,Adult,-14,4.5,12.33333333,233.5,271.75,289.1666667,8,6,1.6,2.4,2.933333333,2.6,2.6,0,0,0,0,1,0,0,0,0,4,Rocky
PR-0215-A-MOO-01-DENA,DENA,2/15/22,14:56,63.72215,-149.43224,PR-0215-A-MOO,Moose,Walk,Adult,-8,28.25,57.66666667,22.5,38.25,87.66666667,15,10,1,1,1,1.1,1.28,0,0,0,0,0,0,0,0,0,0,Riparian
PR-0215-A-MOO-02-DENA,DENA,2/15/22,14:57,63.72223,-149.43224,PR-0215-A-MOO,Moose,Walk,Adult,-8.5,29.5,56,24.5,41.5,103.6666667,15,14,1,1,1.166666667,1.475,1.58,0,0,0,0,0,0,0,0,0,0,Riparian
BEAV-0216-A-COUG-01-MV,MV,2/16/22,10:40,48.44739,-120.02335,BEAV-0216-A-C,Cougar,Walk,Adult,1,2,15.33333333,310.5,292.75,292.75,10,10,2.7,2.1,1.791666667,1.791666667,1.791666667,0,0,0,0,0,0,0,0,0,0,Dense Forest
BEAV-0216-A-COUG-02-MV,MV,2/16/22,10:52,48.44739,-120.02335,BEAV-0216-A-C,Cougar,Walk,Adult,-1,1,14,333,348.25,348.25,10.5,11,2.8,2.9,2.866666667,3,3,0,0,0,0,0,0,0,0,0,0,Dense Forest
BEAV-0216-A-COUG-03-MV,MV,2/16/22,11:17,48.44798,-120.02347,BEAV-0216-A-C,Cougar,Walk,Adult,0,1.75,21,298,302,294.1666667,10.5,10,2.6,2.55,2.233333333,2.055555556,2.055555556,0,0,0,0,0,0,0,0,0,0,Dense Forest
LL-0216-A-WLF-02-MV,MV,2/16/22,14:16,48.45874,-120.03181,LL-0216-A-WLF,Wolf,Trot,Adult,-1,2.75,4.333333333,312.5,306.75,306.75,10.5,10,1.8,2,2,1.875,1.875,0,0,0,0,0,0,0,0,0,0,Open Forest
LL-0216-A-WLF-01-MV,MV,2/16/22,13:36,48.45868,-120.03195,LL-0216-A-WLF,Wolf,Walk,Adult,-1,2.25,5,338,333.25,320.8333333,11,11.5,2.3,2.75,2.833333333,2.6,2.6,0,0,0,0,0,0,0,0,0,0,Open Forest
PR-0216-A-MOO-01-DENA,DENA,2/16/22,10:53,63.72414,-149.43777,PR-0216-A-MOO,Moose,Walk,Adult,-10,23.75,77.33333333,40,47.25,85.33333333,9,11,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Shrub
PR-0216-A-MOO-02-DENA,DENA,2/16/22,11:02,63.7242,-149.43785,PR-0216-A-MOO,Moose,Walk,Adult,-9.5,31.25,75,49,49.25,59.5,15,13.5,1,1,1.066666667,1.325,1.82,0,0,0,0,1,0,0,0,0,6,Shrub
PR-0216-B-MOO-04-DENA,DENA,2/16/22,11:25,63.7243,-149.43806,PR-0216-B-MOO,Moose,Walk,Adult,-11,27.5,57.66666667,44,44.25,110.1666667,14,12,1,1,1.2,1.5,1.68,0,0,0,0,0,0,0,0,0,0,Shrub
PR-0216-B-MOO-03-DENA,DENA,2/16/22,11:19,63.72429,-149.43811,PR-0216-B-MOO,Moose,Walk,Adult,-9.5,23.5,69,46.5,44.75,75.16666667,16,13,1,1,1,1.05,1.16,0,0,0,0,1,0,0,0,0,1,Shrub
GC-0217-A-BOB-01-MV,MV,2/17/22,9:44,48.61514,-120.4064,GC-0217-A-BOB,Bobcat,Walk,Adult,-0.5,1.25,0.333333333,350,340.25,349.6666667,5,5.5,2.2,2.2,2.466666667,2.6,2.551020408,0,0,0,0,0,0,0,0,0,0,Road
GC-0217-B-BOB-01-MV,MV,2/17/22,10:40,48.61598,-120.41084,No,Bobcat,Walk,Adult,1,1.75,0.666666667,282.5,307.75,326,5,4.5,1.7,1.75,2.166666667,2.175,2.14,0,0,0,0,0,0,0,0,0,0,Road
GC-0217-A-BOB-02-MV,MV,2/17/22,10:59,48.61598,-120.41084,GC-0217-A-BOB,Bobcat,Walk,Adult,-1,1.25,0.166666667,388,346.75,342.5,5,5.5,3.7,2.95,2.766666667,2.825,2.86,0,0,0,0,0,0,0,0,0,0,Road
GC-0217-E-COY-01-MV,MV,2/17/22,15:00,48.6337,-120.43133,No,Coyote,Walk,Adult,-1,3,2.5,314,294.5,306.6666667,6.5,6,3.2,2.4,2.3,2.475,2.58,0,0,0,0,0,0,0,0,0,0,Road
GC-0217-F-COY-01-MV,MV,2/17/22,15:23,48.63365,-120.43137,GC-0217-F-COY,Coyote,Walk,Adult,-1,1.75,1,294.5,289.75,299.6666667,6.5,5.5,2.7,2.35,2.366666667,2.525,2.62,0,0,0,0,0,0,0,0,0,0,Road
GC-0217-F-COY-02-MV,MV,2/17/22,15:54,48.63346,-120.43189,GC-0217-F-COY,Coyote,Walk,Adult,-1,4.5,7.333333333,256.5,271.25,276,6,5.5,3.1,3.3,3.266666667,2.975,2.98,1,1,1,1,1,1,3,3,3,3,Dense Forest
GC-0217-D-COY-01-MV,MV,2/17/22,14:04,48.62901,-120.43466,No,Coyote,Walk,Adult,-1,2.5,2.166666667,261.5,249.75,270.3333333,5.5,3.5,1.9,1.45,1.366666667,1.525,1.62,0,0,0,0,0,0,0,0,0,0,Dense Forest
